rec,val.pm1,val.pm2p5,val.pm10,tag,src
2019-03-20T12:33:00Z,2.4,4.7,22.8,scs-bgx-501,N2
2019-03-20T12:34:00Z,2.2,4.4,23.2,scs-bgx-501,N2
2019-03-20T12:35:00Z,2.0,4.3,24.8,scs-bgx-501,N2
2019-03-20T12:36:00Z,1.7,3.5,13.6,scs-bgx-501,N2
2019-03-20T12:37:00Z,1.8,3.6,16.0,scs-bgx-501,N2
2019-03-20T12:38:00Z,1.8,3.6,12.9,scs-bgx-501,N2
2019-03-20T12:39:00Z,1.7,3.4,10.2,scs-bgx-501,N2
2019-03-20T12:40:00Z,1.7,3.4,10.8,scs-bgx-501,N2
2019-03-20T12:41:00Z,1.7,3.4,13.9,scs-bgx-501,N2
2019-03-20T12:42:00Z,1.7,3.4,12.7,scs-bgx-501,N2
2019-03-20T12:43:00Z,1.7,3.5,12.1,scs-bgx-501,N2
2019-03-20T12:44:00Z,1.8,3.6,19.1,scs-bgx-501,N2
2019-03-20T12:45:00Z,1.9,3.8,18.3,scs-bgx-501,N2
2019-03-20T12:46:00Z,1.8,3.6,14.2,scs-bgx-501,N2
2019-03-20T12:47:00Z,1.8,3.6,8.3,scs-bgx-501,N2
2019-03-20T12:48:00Z,1.6,3.6,23.0,scs-bgx-501,N2
2019-03-20T12:49:00Z,1.9,4.1,20.8,scs-bgx-501,N2
2019-03-20T12:50:00Z,1.9,4.0,21.3,scs-bgx-501,N2
2019-03-20T12:51:00Z,1.6,3.3,12.4,scs-bgx-501,N2
2019-03-20T12:52:00Z,1.5,3.1,9.3,scs-bgx-501,N2
2019-03-20T12:53:00Z,1.7,3.5,14.2,scs-bgx-501,N2
2019-03-20T12:54:00Z,1.8,3.5,17.3,scs-bgx-501,N2
2019-03-20T12:55:00Z,1.6,3.4,14.0,scs-bgx-501,N2
2019-03-20T12:56:00Z,1.6,3.3,18.7,scs-bgx-501,N2
2019-03-20T12:57:00Z,1.6,3.2,16.1,scs-bgx-501,N2
2019-03-20T12:58:00Z,1.7,3.4,13.4,scs-bgx-501,N2
2019-03-20T12:59:00Z,1.6,3.1,16.9,scs-bgx-501,N2
2019-03-20T13:00:00Z,2.1,4.1,15.3,scs-bgx-501,N2
2019-03-20T13:01:00Z,2.0,4.0,13.0,scs-bgx-501,N2
2019-03-20T13:02:00Z,1.9,3.9,17.9,scs-bgx-501,N2
2019-03-20T13:03:00Z,1.6,3.2,9.8,scs-bgx-501,N2
2019-03-20T13:04:00Z,1.8,3.9,17.9,scs-bgx-501,N2
2019-03-20T13:05:00Z,1.7,3.5,11.8,scs-bgx-501,N2
2019-03-20T13:06:00Z,1.8,3.6,12.9,scs-bgx-501,N2
2019-03-20T13:07:00Z,1.9,3.9,12.9,scs-bgx-501,N2
2019-03-20T13:08:00Z,1.9,3.8,12.6,scs-bgx-501,N2
2019-03-20T13:09:00Z,1.8,3.6,11.0,scs-bgx-501,N2
2019-03-20T13:10:00Z,2.0,4.0,14.3,scs-bgx-501,N2
2019-03-20T13:11:00Z,2.1,4.3,22.3,scs-bgx-501,N2
2019-03-20T13:12:00Z,2.3,4.7,21.4,scs-bgx-501,N2
2019-03-20T13:13:00Z,1.7,3.2,14.1,scs-bgx-501,N2
2019-03-20T13:14:00Z,1.9,3.8,15.8,scs-bgx-501,N2
2019-03-20T13:15:00Z,1.7,3.5,14.0,scs-bgx-501,N2
2019-03-20T13:16:00Z,1.7,3.6,17.7,scs-bgx-501,N2
2019-03-20T13:17:00Z,2.6,4.5,10.5,scs-bgx-501,N2
2019-03-20T13:18:00Z,2.1,3.6,9.1,scs-bgx-501,N2
2019-03-20T13:19:00Z,2.2,4.2,15.7,scs-bgx-501,N2
2019-03-20T13:20:00Z,1.7,3.3,13.9,scs-bgx-501,N2
2019-03-20T13:21:00Z,1.9,3.8,19.3,scs-bgx-501,N2
2019-03-20T13:22:00Z,2.5,4.2,11.1,scs-bgx-501,N2
2019-03-20T13:23:00Z,2.9,4.6,14.0,scs-bgx-501,N2
2019-03-20T13:24:00Z,2.3,4.2,19.1,scs-bgx-501,N2
2019-03-20T13:25:00Z,2.0,3.9,17.1,scs-bgx-501,N2
2019-03-20T13:26:00Z,2.3,4.8,28.8,scs-bgx-501,N2
2019-03-20T13:27:00Z,2.9,5.3,19.5,scs-bgx-501,N2
2019-03-20T13:28:00Z,1.5,2.9,9.8,scs-bgx-501,N2
2019-03-20T13:29:00Z,2.5,4.6,13.6,scs-bgx-501,N2
2019-03-20T13:30:00Z,1.9,3.9,12.6,scs-bgx-501,N2
2019-03-20T13:31:00Z,2.6,5.3,27.4,scs-bgx-501,N2
2019-03-20T13:32:00Z,2.8,5.7,30.2,scs-bgx-501,N2
2019-03-20T13:33:00Z,2.6,5.0,21.0,scs-bgx-501,N2
2019-03-20T13:34:00Z,2.0,3.7,10.9,scs-bgx-501,N2
2019-03-20T13:35:00Z,2.3,4.3,19.7,scs-bgx-501,N2
2019-03-20T13:36:00Z,2.2,4.6,36.2,scs-bgx-501,N2
2019-03-20T13:37:00Z,2.2,3.9,11.9,scs-bgx-501,N2
2019-03-20T13:38:00Z,2.2,4.0,11.7,scs-bgx-501,N2
2019-03-20T13:39:00Z,2.3,4.1,22.1,scs-bgx-501,N2
2019-03-20T13:40:00Z,1.9,3.6,12.5,scs-bgx-501,N2
2019-03-20T13:41:00Z,2.6,4.5,15.9,scs-bgx-501,N2
2019-03-20T13:42:00Z,2.7,4.8,18.7,scs-bgx-501,N2
2019-03-20T13:43:00Z,2.6,4.5,11.4,scs-bgx-501,N2
2019-03-20T13:44:00Z,2.4,4.4,18.8,scs-bgx-501,N2
2019-03-20T13:45:00Z,1.9,3.6,13.1,scs-bgx-501,N2
2019-03-20T13:46:00Z,1.9,3.7,23.6,scs-bgx-501,N2
2019-03-20T13:47:00Z,1.8,3.7,26.2,scs-bgx-501,N2
2019-03-20T13:48:00Z,1.6,3.5,25.1,scs-bgx-501,N2
2019-03-20T13:49:00Z,1.7,3.6,26.7,scs-bgx-501,N2
2019-03-20T13:50:00Z,2.1,4.3,20.8,scs-bgx-501,N2
2019-03-20T13:51:00Z,2.2,4.3,20.3,scs-bgx-501,N2
2019-03-20T13:52:00Z,2.5,4.7,22.7,scs-bgx-501,N2
2019-03-20T13:53:00Z,2.5,4.8,18.5,scs-bgx-501,N2
2019-03-20T13:54:00Z,2.4,4.6,21.3,scs-bgx-501,N2
2019-03-20T13:55:00Z,2.5,4.9,20.2,scs-bgx-501,N2
2019-03-20T13:56:00Z,2.5,4.6,13.9,scs-bgx-501,N2
2019-03-20T13:57:00Z,2.0,4.0,16.1,scs-bgx-501,N2
2019-03-20T13:58:00Z,2.3,4.7,20.0,scs-bgx-501,N2
2019-03-20T13:59:00Z,2.5,4.5,14.9,scs-bgx-501,N2
2019-03-20T14:00:00Z,2.6,4.9,19.5,scs-bgx-501,N2
2019-03-20T14:01:00Z,2.4,4.5,19.0,scs-bgx-501,N2
2019-03-20T14:02:00Z,2.4,4.6,12.5,scs-bgx-501,N2
2019-03-20T14:03:00Z,2.0,3.6,12.7,scs-bgx-501,N2
2019-03-20T14:04:00Z,2.1,3.8,16.1,scs-bgx-501,N2
2019-03-20T14:05:00Z,1.7,3.4,24.3,scs-bgx-501,N2
2019-03-20T14:06:00Z,1.6,3.3,16.8,scs-bgx-501,N2
2019-03-20T14:07:00Z,1.7,3.5,14.3,scs-bgx-501,N2
2019-03-20T14:08:00Z,1.8,3.5,10.8,scs-bgx-501,N2
2019-03-20T14:09:00Z,1.9,3.7,19.5,scs-bgx-501,N2
2019-03-20T14:10:00Z,1.6,3.4,25.0,scs-bgx-501,N2
2019-03-20T14:11:00Z,1.6,3.3,14.4,scs-bgx-501,N2
2019-03-20T14:12:00Z,1.7,3.5,18.6,scs-bgx-501,N2
2019-03-20T14:13:00Z,2.3,4.5,23.2,scs-bgx-501,N2
2019-03-20T14:14:00Z,2.3,4.8,24.8,scs-bgx-501,N2
2019-03-20T14:15:00Z,2.2,4.5,27.8,scs-bgx-501,N2
2019-03-20T14:16:00Z,2.6,5.1,23.7,scs-bgx-501,N2
2019-03-20T14:17:00Z,2.9,5.5,21.3,scs-bgx-501,N2
2019-03-20T14:18:00Z,2.6,5.1,24.7,scs-bgx-501,N2
2019-03-20T14:19:00Z,2.3,4.3,11.6,scs-bgx-501,N2
2019-03-20T14:20:00Z,1.9,3.6,14.8,scs-bgx-501,N2
2019-03-20T14:21:00Z,1.8,3.5,15.2,scs-bgx-501,N2
2019-03-20T14:22:00Z,1.9,3.8,13.8,scs-bgx-501,N2
2019-03-20T14:23:00Z,1.4,2.9,8.3,scs-bgx-501,N2
2019-03-20T14:24:00Z,1.8,3.5,11.9,scs-bgx-501,N2
2019-03-20T14:25:00Z,1.7,3.3,13.2,scs-bgx-501,N2
2019-03-20T14:26:00Z,1.6,3.4,19.4,scs-bgx-501,N2
2019-03-20T14:27:00Z,1.9,3.7,14.3,scs-bgx-501,N2
2019-03-20T14:28:00Z,1.9,3.8,12.6,scs-bgx-501,N2
2019-03-20T14:29:00Z,2.2,4.4,21.7,scs-bgx-501,N2
2019-03-20T14:30:00Z,2.5,5.4,26.4,scs-bgx-501,N2
2019-03-20T14:31:00Z,2.4,5.2,26.7,scs-bgx-501,N2
2019-03-20T14:32:00Z,2.0,4.4,17.6,scs-bgx-501,N2
2019-03-20T14:33:00Z,2.0,4.4,27.3,scs-bgx-501,N2
2019-03-20T14:34:00Z,2.1,4.5,21.8,scs-bgx-501,N2
2019-03-20T14:35:00Z,2.4,5.2,28.9,scs-bgx-501,N2
2019-03-20T14:36:00Z,2.7,6.4,39.7,scs-bgx-501,N2
2019-03-20T14:37:00Z,2.5,5.3,30.1,scs-bgx-501,N2
2019-03-20T14:38:00Z,2.4,4.9,28.4,scs-bgx-501,N2
2019-03-20T14:39:00Z,2.2,4.4,15.3,scs-bgx-501,N2
2019-03-20T14:40:00Z,2.2,4.3,13.7,scs-bgx-501,N2
2019-03-20T14:41:00Z,2.4,4.6,20.5,scs-bgx-501,N2
2019-03-20T14:42:00Z,2.5,4.8,21.6,scs-bgx-501,N2
2019-03-20T14:43:00Z,3.1,6.0,25.3,scs-bgx-501,N2
2019-03-20T14:44:00Z,2.8,5.4,20.5,scs-bgx-501,N2
2019-03-20T14:45:00Z,3.2,6.0,30.5,scs-bgx-501,N2
2019-03-20T14:46:00Z,2.8,5.5,22.4,scs-bgx-501,N2
2019-03-20T14:47:00Z,2.9,5.8,23.3,scs-bgx-501,N2
2019-03-20T14:48:00Z,2.2,4.3,16.0,scs-bgx-501,N2
2019-03-20T14:49:00Z,2.5,4.5,15.0,scs-bgx-501,N2
2019-03-20T14:50:00Z,2.8,5.3,22.7,scs-bgx-501,N2
2019-03-20T14:51:00Z,2.7,5.3,24.1,scs-bgx-501,N2
2019-03-20T14:52:00Z,2.6,5.1,25.9,scs-bgx-501,N2
2019-03-20T14:53:00Z,2.7,6.3,49.0,scs-bgx-501,N2
2019-03-20T14:54:00Z,2.1,4.1,15.5,scs-bgx-501,N2
2019-03-20T14:55:00Z,2.4,4.6,16.8,scs-bgx-501,N2
2019-03-20T14:56:00Z,2.0,3.9,13.5,scs-bgx-501,N2
2019-03-20T14:57:00Z,2.2,4.3,19.9,scs-bgx-501,N2
2019-03-20T14:58:00Z,2.1,4.0,19.9,scs-bgx-501,N2
2019-03-20T14:59:00Z,2.6,4.7,20.1,scs-bgx-501,N2
2019-03-20T15:00:00Z,2.7,5.1,27.7,scs-bgx-501,N2
2019-03-20T15:01:00Z,3.1,5.9,34.3,scs-bgx-501,N2
2019-03-20T15:02:00Z,2.3,4.5,15.3,scs-bgx-501,N2
2019-03-20T15:03:00Z,2.5,4.8,22.8,scs-bgx-501,N2
2019-03-20T15:04:00Z,2.5,4.5,23.1,scs-bgx-501,N2
2019-03-20T15:05:00Z,2.6,4.9,18.3,scs-bgx-501,N2
2019-03-20T15:06:00Z,2.4,4.7,20.4,scs-bgx-501,N2
2019-03-20T15:07:00Z,2.2,4.1,16.1,scs-bgx-501,N2
2019-03-20T15:08:00Z,2.1,3.9,12.6,scs-bgx-501,N2
2019-03-20T15:09:00Z,2.3,4.3,16.2,scs-bgx-501,N2
2019-03-20T15:10:00Z,2.6,5.1,27.4,scs-bgx-501,N2
2019-03-20T15:11:00Z,3.2,6.7,31.2,scs-bgx-501,N2
2019-03-20T15:12:00Z,2.7,5.1,17.7,scs-bgx-501,N2
2019-03-20T15:13:00Z,2.7,5.0,17.6,scs-bgx-501,N2
2019-03-20T15:14:00Z,2.6,5.0,21.4,scs-bgx-501,N2
2019-03-20T15:15:00Z,2.6,5.0,18.8,scs-bgx-501,N2
2019-03-20T15:16:00Z,2.9,5.4,21.8,scs-bgx-501,N2
2019-03-20T15:17:00Z,3.0,5.8,25.7,scs-bgx-501,N2
2019-03-20T15:18:00Z,3.0,5.6,18.9,scs-bgx-501,N2
2019-03-20T15:19:00Z,2.8,5.4,23.5,scs-bgx-501,N2
2019-03-20T15:20:00Z,2.7,5.0,18.1,scs-bgx-501,N2
2019-03-20T15:21:00Z,2.8,5.3,25.9,scs-bgx-501,N2
2019-03-20T15:22:00Z,2.5,4.7,21.4,scs-bgx-501,N2
2019-03-20T15:23:00Z,2.3,4.1,16.8,scs-bgx-501,N2
2019-03-20T15:24:00Z,2.6,4.6,12.2,scs-bgx-501,N2
2019-03-20T15:25:00Z,2.4,4.4,11.9,scs-bgx-501,N2
2019-03-20T15:26:00Z,2.4,4.5,22.6,scs-bgx-501,N2
2019-03-20T15:27:00Z,2.4,4.6,23.6,scs-bgx-501,N2
2019-03-20T15:28:00Z,2.3,4.6,20.2,scs-bgx-501,N2
2019-03-20T15:29:00Z,2.8,5.0,22.9,scs-bgx-501,N2
2019-03-20T15:30:00Z,2.9,5.2,26.0,scs-bgx-501,N2
2019-03-20T15:31:00Z,2.8,5.1,14.2,scs-bgx-501,N2
2019-03-20T15:32:00Z,2.8,5.0,21.4,scs-bgx-501,N2
2019-03-20T15:33:00Z,2.7,4.9,18.6,scs-bgx-501,N2
2019-03-20T15:34:00Z,2.7,4.8,20.6,scs-bgx-501,N2
2019-03-20T15:35:00Z,2.6,4.6,17.3,scs-bgx-501,N2
2019-03-20T15:36:00Z,2.4,4.5,21.6,scs-bgx-501,N2
2019-03-20T15:37:00Z,2.3,4.4,15.9,scs-bgx-501,N2
2019-03-20T15:38:00Z,2.5,4.5,18.8,scs-bgx-501,N2
2019-03-20T15:39:00Z,2.7,5.0,19.4,scs-bgx-501,N2
2019-03-20T15:40:00Z,2.5,4.4,17.9,scs-bgx-501,N2
2019-03-20T15:41:00Z,2.4,4.4,15.7,scs-bgx-501,N2
2019-03-20T15:42:00Z,2.5,4.5,22.6,scs-bgx-501,N2
2019-03-20T15:43:00Z,2.5,4.5,16.1,scs-bgx-501,N2
2019-03-20T15:44:00Z,2.8,5.0,16.3,scs-bgx-501,N2
2019-03-20T15:45:00Z,2.5,4.7,15.6,scs-bgx-501,N2
2019-03-20T15:46:00Z,2.5,4.6,14.0,scs-bgx-501,N2
2019-03-20T15:47:00Z,2.4,4.4,18.5,scs-bgx-501,N2
2019-03-20T15:48:00Z,2.9,5.1,16.9,scs-bgx-501,N2
2019-03-20T15:49:00Z,2.7,4.8,14.5,scs-bgx-501,N2
2019-03-20T15:50:00Z,2.8,4.9,17.4,scs-bgx-501,N2
2019-03-20T15:51:00Z,3.0,5.3,21.3,scs-bgx-501,N2
2019-03-20T15:52:00Z,2.7,4.7,20.9,scs-bgx-501,N2
2019-03-20T15:53:00Z,2.6,4.8,18.4,scs-bgx-501,N2
2019-03-20T15:54:00Z,2.4,4.6,21.6,scs-bgx-501,N2
2019-03-20T15:55:00Z,2.5,4.7,17.5,scs-bgx-501,N2
2019-03-20T15:56:00Z,2.6,4.9,15.1,scs-bgx-501,N2
2019-03-20T15:57:00Z,2.6,4.8,21.0,scs-bgx-501,N2
2019-03-20T15:58:00Z,2.7,4.9,15.9,scs-bgx-501,N2
2019-03-20T15:59:00Z,2.8,5.2,14.6,scs-bgx-501,N2
2019-03-20T16:00:00Z,3.0,5.5,25.2,scs-bgx-501,N2
2019-03-20T16:01:00Z,3.3,5.8,28.8,scs-bgx-501,N2
2019-03-20T16:02:00Z,3.2,5.7,18.2,scs-bgx-501,N2
2019-03-20T16:03:00Z,3.0,5.6,24.3,scs-bgx-501,N2
2019-03-20T16:04:00Z,2.9,5.4,19.3,scs-bgx-501,N2
2019-03-20T16:05:00Z,2.8,5.2,20.4,scs-bgx-501,N2
2019-03-20T16:06:00Z,2.9,5.5,22.5,scs-bgx-501,N2
2019-03-20T16:07:00Z,2.9,5.5,28.1,scs-bgx-501,N2
2019-03-20T16:08:00Z,3.0,5.8,26.9,scs-bgx-501,N2
2019-03-20T16:09:00Z,2.7,5.3,20.0,scs-bgx-501,N2
2019-03-20T16:10:00Z,2.6,5.0,20.0,scs-bgx-501,N2
2019-03-20T16:11:00Z,2.8,5.3,16.1,scs-bgx-501,N2
2019-03-20T16:12:00Z,2.7,5.3,21.4,scs-bgx-501,N2
2019-03-20T16:13:00Z,2.6,5.2,15.3,scs-bgx-501,N2
2019-03-20T16:14:00Z,2.8,5.5,22.5,scs-bgx-501,N2
2019-03-20T16:15:00Z,2.8,5.6,27.6,scs-bgx-501,N2
2019-03-20T16:16:00Z,3.6,6.6,27.8,scs-bgx-501,N2
2019-03-20T16:17:00Z,4.6,7.7,19.0,scs-bgx-501,N2
2019-03-20T16:18:00Z,4.9,8.4,26.5,scs-bgx-501,N2
2019-03-20T16:19:00Z,4.7,7.8,22.6,scs-bgx-501,N2
2019-03-20T16:20:00Z,4.5,7.6,21.5,scs-bgx-501,N2
2019-03-20T16:21:00Z,4.2,7.3,23.6,scs-bgx-501,N2
2019-03-20T16:22:00Z,4.0,6.8,21.8,scs-bgx-501,N2
2019-03-20T16:23:00Z,3.5,6.3,18.4,scs-bgx-501,N2
2019-03-20T16:24:00Z,3.2,5.8,19.0,scs-bgx-501,N2
2019-03-20T16:25:00Z,3.4,6.2,24.3,scs-bgx-501,N2
2019-03-20T16:26:00Z,4.1,7.0,22.9,scs-bgx-501,N2
2019-03-20T16:27:00Z,3.8,6.7,22.8,scs-bgx-501,N2
2019-03-20T16:28:00Z,4.2,7.2,25.2,scs-bgx-501,N2
2019-03-20T16:29:00Z,4.5,7.6,20.7,scs-bgx-501,N2
2019-03-20T16:30:00Z,4.5,7.7,25.8,scs-bgx-501,N2
2019-03-20T16:31:00Z,4.8,8.1,33.9,scs-bgx-501,N2
2019-03-20T16:32:00Z,5.1,8.1,28.7,scs-bgx-501,N2
2019-03-20T16:33:00Z,4.8,8.0,33.6,scs-bgx-501,N2
2019-03-20T16:34:00Z,4.4,7.3,20.8,scs-bgx-501,N2
2019-03-20T16:35:00Z,3.6,6.1,17.2,scs-bgx-501,N2
2019-03-20T16:36:00Z,3.7,6.3,15.8,scs-bgx-501,N2
2019-03-20T16:37:00Z,3.7,6.2,22.5,scs-bgx-501,N2
2019-03-20T16:38:00Z,3.7,6.3,21.6,scs-bgx-501,N2
2019-03-20T16:39:00Z,3.4,6.0,15.7,scs-bgx-501,N2
2019-03-20T16:40:00Z,3.0,5.4,16.7,scs-bgx-501,N2
2019-03-20T16:41:00Z,2.7,5.1,15.3,scs-bgx-501,N2
2019-03-20T16:42:00Z,2.7,5.1,16.5,scs-bgx-501,N2
2019-03-20T16:43:00Z,2.6,5.0,19.1,scs-bgx-501,N2
2019-03-20T16:44:00Z,2.8,5.3,22.1,scs-bgx-501,N2
2019-03-20T16:45:00Z,3.0,5.5,24.6,scs-bgx-501,N2
2019-03-20T16:46:00Z,3.0,5.5,23.5,scs-bgx-501,N2
2019-03-20T16:47:00Z,3.1,5.6,19.8,scs-bgx-501,N2
2019-03-20T16:48:00Z,3.1,5.7,22.1,scs-bgx-501,N2
2019-03-20T16:49:00Z,3.0,5.6,23.8,scs-bgx-501,N2
2019-03-20T16:50:00Z,3.2,5.8,19.6,scs-bgx-501,N2
2019-03-20T16:51:00Z,3.6,6.6,25.2,scs-bgx-501,N2
2019-03-20T16:52:00Z,3.6,6.7,29.0,scs-bgx-501,N2
2019-03-20T16:53:00Z,3.5,6.4,30.8,scs-bgx-501,N2
2019-03-20T16:54:00Z,3.5,6.4,21.2,scs-bgx-501,N2
2019-03-20T16:55:00Z,3.4,6.2,23.8,scs-bgx-501,N2
2019-03-20T16:56:00Z,3.5,6.2,20.6,scs-bgx-501,N2
2019-03-20T16:57:00Z,3.4,6.3,27.4,scs-bgx-501,N2
2019-03-20T16:58:00Z,3.5,6.1,18.4,scs-bgx-501,N2
2019-03-20T16:59:00Z,3.2,5.7,17.2,scs-bgx-501,N2
2019-03-20T17:00:00Z,3.2,5.7,17.2,scs-bgx-501,N2
2019-03-20T17:01:00Z,3.0,5.5,19.1,scs-bgx-501,N2
2019-03-20T17:02:00Z,3.3,5.9,19.6,scs-bgx-501,N2
2019-03-20T17:03:00Z,3.2,5.9,27.3,scs-bgx-501,N2
2019-03-20T17:04:00Z,3.5,6.3,22.3,scs-bgx-501,N2
2019-03-20T17:05:00Z,3.3,5.9,20.4,scs-bgx-501,N2
2019-03-20T17:06:00Z,3.5,6.2,23.3,scs-bgx-501,N2
2019-03-20T17:07:00Z,3.7,6.5,22.1,scs-bgx-501,N2
2019-03-20T17:08:00Z,3.8,6.5,28.8,scs-bgx-501,N2
2019-03-20T17:09:00Z,3.9,6.9,29.5,scs-bgx-501,N2
2019-03-20T17:10:00Z,3.8,6.7,29.6,scs-bgx-501,N2
2019-03-20T17:11:00Z,3.9,6.7,29.7,scs-bgx-501,N2
2019-03-20T17:12:00Z,4.0,7.0,27.0,scs-bgx-501,N2
2019-03-20T17:13:00Z,3.9,6.8,26.4,scs-bgx-501,N2
2019-03-20T17:14:00Z,4.1,6.9,22.3,scs-bgx-501,N2
2019-03-20T17:15:00Z,3.7,6.7,28.5,scs-bgx-501,N2
2019-03-20T17:16:00Z,3.8,6.8,25.7,scs-bgx-501,N2
2019-03-20T17:17:00Z,3.7,6.5,22.2,scs-bgx-501,N2
2019-03-20T17:18:00Z,3.8,6.5,14.8,scs-bgx-501,N2
2019-03-20T17:19:00Z,3.7,6.3,18.8,scs-bgx-501,N2
2019-03-20T17:20:00Z,3.5,6.0,17.5,scs-bgx-501,N2
2019-03-20T17:21:00Z,3.4,5.8,20.6,scs-bgx-501,N2
2019-03-20T17:22:00Z,3.4,6.0,21.6,scs-bgx-501,N2
2019-03-20T17:23:00Z,3.2,5.8,21.2,scs-bgx-501,N2
2019-03-20T17:24:00Z,3.1,5.4,15.6,scs-bgx-501,N2
2019-03-20T17:25:00Z,3.3,5.9,22.7,scs-bgx-501,N2
2019-03-20T17:26:00Z,3.3,5.8,23.6,scs-bgx-501,N2
2019-03-20T17:27:00Z,3.4,5.9,24.1,scs-bgx-501,N2
2019-03-20T17:28:00Z,3.2,5.8,25.4,scs-bgx-501,N2
2019-03-20T17:29:00Z,3.1,5.5,20.6,scs-bgx-501,N2
2019-03-20T17:30:00Z,3.3,5.7,19.5,scs-bgx-501,N2
2019-03-20T17:31:00Z,2.9,5.1,20.9,scs-bgx-501,N2
2019-03-20T17:32:00Z,3.0,5.1,15.5,scs-bgx-501,N2
2019-03-20T17:33:00Z,3.0,5.2,19.9,scs-bgx-501,N2
2019-03-20T17:34:00Z,3.0,5.4,17.5,scs-bgx-501,N2
2019-03-20T17:35:00Z,3.0,5.2,16.4,scs-bgx-501,N2
2019-03-20T17:36:00Z,3.1,5.4,18.1,scs-bgx-501,N2
2019-03-20T17:37:00Z,3.0,5.2,16.6,scs-bgx-501,N2
2019-03-20T17:38:00Z,2.9,5.1,19.8,scs-bgx-501,N2
2019-03-20T17:39:00Z,2.9,5.1,20.6,scs-bgx-501,N2
2019-03-20T17:40:00Z,3.0,5.4,20.6,scs-bgx-501,N2
2019-03-20T17:41:00Z,2.6,4.5,15.5,scs-bgx-501,N2
2019-03-20T17:42:00Z,2.6,4.8,18.7,scs-bgx-501,N2
2019-03-20T17:43:00Z,2.6,4.6,14.0,scs-bgx-501,N2
2019-03-20T17:44:00Z,2.6,4.6,18.2,scs-bgx-501,N2
2019-03-20T17:45:00Z,2.6,4.5,16.9,scs-bgx-501,N2
2019-03-20T17:46:00Z,2.2,3.9,11.1,scs-bgx-501,N2
2019-03-20T17:47:00Z,2.5,4.5,19.6,scs-bgx-501,N2
2019-03-20T17:48:00Z,2.5,4.6,16.4,scs-bgx-501,N2
2019-03-20T17:49:00Z,2.3,4.1,16.9,scs-bgx-501,N2
2019-03-20T17:50:00Z,2.4,4.3,16.7,scs-bgx-501,N2
2019-03-20T17:51:00Z,2.4,4.4,20.5,scs-bgx-501,N2
2019-03-20T17:52:00Z,2.5,4.4,17.7,scs-bgx-501,N2
2019-03-20T17:53:00Z,2.5,4.4,14.0,scs-bgx-501,N2
2019-03-20T17:54:00Z,2.4,4.3,18.4,scs-bgx-501,N2
2019-03-20T17:55:00Z,2.5,4.5,15.0,scs-bgx-501,N2
2019-03-20T17:56:00Z,2.6,4.6,14.8,scs-bgx-501,N2
2019-03-20T17:57:00Z,2.5,4.5,18.2,scs-bgx-501,N2
2019-03-20T17:58:00Z,2.3,4.2,15.7,scs-bgx-501,N2
2019-03-20T17:59:00Z,2.4,4.3,16.2,scs-bgx-501,N2
2019-03-20T18:00:00Z,2.3,4.1,13.1,scs-bgx-501,N2
2019-03-20T18:01:00Z,2.5,4.6,18.6,scs-bgx-501,N2
2019-03-20T18:02:00Z,2.5,4.4,12.9,scs-bgx-501,N2
2019-03-20T18:03:00Z,2.5,4.4,14.1,scs-bgx-501,N2
2019-03-20T18:04:00Z,2.4,4.1,14.2,scs-bgx-501,N2
2019-03-20T18:05:00Z,2.2,3.9,9.5,scs-bgx-501,N2
2019-03-20T18:06:00Z,2.2,4.1,13.9,scs-bgx-501,N2
2019-03-20T18:07:00Z,2.2,4.0,16.8,scs-bgx-501,N2
2019-03-20T18:08:00Z,2.2,4.0,12.7,scs-bgx-501,N2
2019-03-20T18:09:00Z,2.2,4.0,12.5,scs-bgx-501,N2
2019-03-20T18:10:00Z,2.2,4.0,12.0,scs-bgx-501,N2
2019-03-20T18:11:00Z,2.2,4.0,15.1,scs-bgx-501,N2
2019-03-20T18:12:00Z,2.1,3.9,12.5,scs-bgx-501,N2
2019-03-20T18:13:00Z,2.1,3.8,10.8,scs-bgx-501,N2
2019-03-20T18:14:00Z,2.2,4.0,11.2,scs-bgx-501,N2
2019-03-20T18:15:00Z,2.3,4.3,15.6,scs-bgx-501,N2
2019-03-20T18:16:00Z,2.4,4.2,9.6,scs-bgx-501,N2
2019-03-20T18:17:00Z,2.4,4.2,12.5,scs-bgx-501,N2
2019-03-20T18:18:00Z,2.4,4.2,12.4,scs-bgx-501,N2
2019-03-20T18:19:00Z,2.3,4.2,21.9,scs-bgx-501,N2
2019-03-20T18:20:00Z,2.4,4.3,21.6,scs-bgx-501,N2
2019-03-20T18:21:00Z,2.4,4.3,13.9,scs-bgx-501,N2
2019-03-20T18:22:00Z,2.4,4.3,15.4,scs-bgx-501,N2
2019-03-20T18:23:00Z,2.4,4.3,14.6,scs-bgx-501,N2
2019-03-20T18:24:00Z,2.4,4.4,12.8,scs-bgx-501,N2
2019-03-20T18:25:00Z,2.5,4.4,14.5,scs-bgx-501,N2
2019-03-20T18:26:00Z,2.3,4.2,16.5,scs-bgx-501,N2
2019-03-20T18:27:00Z,2.5,4.5,15.3,scs-bgx-501,N2
2019-03-20T18:28:00Z,2.4,4.3,15.8,scs-bgx-501,N2
2019-03-20T18:29:00Z,2.5,4.5,16.5,scs-bgx-501,N2
2019-03-20T18:30:00Z,2.5,4.5,17.4,scs-bgx-501,N2
